Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    GRC,     .,    .,     ., 1966, 1966, 26,     1,   ACY,       1,0.15902,0.91978,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 27,     1,   ACY,       1,0.15557,1.07880,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 28,     1,   ACY,       1,0.14935,1.23437,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 29,     1,   ACY,       1,0.14019,1.38372,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 30,     1,   ACY,       1,0.12831,1.52391,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 31,     1,   ACY,       1,0.11480,1.65222,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 32,     1,   ACY,       1,0.10033,1.76702,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 33,     1,   ACY,       1,0.08678,1.86735,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 34,     1,   ACY,       1,0.07443,1.95413,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 35,     1,   ACY,       1,0.06275,2.02856,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 36,     1,   ACY,       1,0.05177,2.09131,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 37,     1,   ACY,       1,0.04206,2.14308,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 38,     1,   ACY,       1,0.03366,2.18514,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 39,     1,   ACY,       1,0.02621,2.21880,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 40,     1,   ACY,       1,0.01965,2.24501,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 41,     1,   ACY,       1,0.01420,2.26466,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 42,     1,   ACY,       1,0.00989,2.27886,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 43,     1,   ACY,       1,0.00656,2.28875,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 44,     1,   ACY,       1,0.00413,2.29531,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 45,     1,   ACY,       1,0.00245,2.29944,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 46,     1,   ACY,       1,0.00142,2.30189,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 47,     1,   ACY,       1,0.00073,2.30331,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 48,     1,   ACY,       1,0.00030,2.30404,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 49,     1,   ACY,       1,0.00009,2.30434,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1966, 1966, 50,    99,   ACY,       1,0.00009,2.30443,      STAT,     vital,    GRC_17,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 14,   -99,   ACY,       1,0.00028,0.00000,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 15,     1,   ACY,       1,0.00244,0.00028,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 16,     1,   ACY,       1,0.00766,0.00272,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 17,     1,   ACY,       1,0.01960,0.01038,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 18,     1,   ACY,       1,0.03842,0.02998,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 19,     1,   ACY,       1,0.06117,0.06840,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 20,     1,   ACY,       1,0.08582,0.12957,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 21,     1,   ACY,       1,0.10649,0.21539,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 22,     1,   ACY,       1,0.12245,0.32188,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 23,     1,   ACY,       1,0.13629,0.44433,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 24,     1,   ACY,       1,0.14781,0.58062,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 25,     1,   ACY,       1,0.15357,0.72843,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 26,     1,   ACY,       1,0.15346,0.88200,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 27,     1,   ACY,       1,0.15033,1.03546,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 28,     1,   ACY,       1,0.14476,1.18579,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 29,     1,   ACY,       1,0.13645,1.33055,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 30,     1,   ACY,       1,0.12551,1.46700,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 31,     1,   ACY,       1,0.11289,1.59251,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 32,     1,   ACY,       1,0.09922,1.70540,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 33,     1,   ACY,       1,0.08632,1.80462,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 34,     1,   ACY,       1,0.07449,1.89094,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 35,     1,   ACY,       1,0.06319,1.96543,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 36,     1,   ACY,       1,0.05243,2.02862,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 37,     1,   ACY,       1,0.04286,2.08105,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 38,     1,   ACY,       1,0.03455,2.12391,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 39,     1,   ACY,       1,0.02709,2.15846,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 40,     1,   ACY,       1,0.02047,2.18555,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 41,     1,   ACY,       1,0.01493,2.20602,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 42,     1,   ACY,       1,0.01048,2.22095,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 43,     1,   ACY,       1,0.00701,2.23143,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 44,     1,   ACY,       1,0.00445,2.23844,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 45,     1,   ACY,       1,0.00267,2.24289,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 46,     1,   ACY,       1,0.00155,2.24556,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 47,     1,   ACY,       1,0.00081,2.24711,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 48,     1,   ACY,       1,0.00035,2.24792,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 49,     1,   ACY,       1,0.00012,2.24827,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1965, 1965, 50,    99,   ACY,       1,0.00012,2.24839,      STAT,     vital,    GRC_18,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 14,   -99,   ACY,       1,0.00000,0.00000,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 15,     1,   ACY,       1,0.00085,0.00000,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 16,     1,   ACY,       1,0.00465,0.00085,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 17,     1,   ACY,       1,0.01551,0.00550,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 18,     1,   ACY,       1,0.03398,0.02101,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 19,     1,   ACY,       1,0.05806,0.05499,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 20,     1,   ACY,       1,0.08543,0.11305,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 21,     1,   ACY,       1,0.10779,0.19848,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 22,     1,   ACY,       1,0.12401,0.30627,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 23,     1,   ACY,       1,0.13743,0.43028,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 24,     1,   ACY,       1,0.14814,0.56771,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 25,     1,   ACY,       1,0.15326,0.71585,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 26,     1,   ACY,       1,0.15281,0.86911,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 27,     1,   ACY,       1,0.14973,1.02192,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 28,     1,   ACY,       1,0.14462,1.17165,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 29,     1,   ACY,       1,0.13699,1.31627,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 30,     1,   ACY,       1,0.12685,1.45326,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 31,     1,   ACY,       1,0.11473,1.58011,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 32,     1,   ACY,       1,0.10122,1.69484,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 33,     1,   ACY,       1,0.08829,1.79606,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 34,     1,   ACY,       1,0.07626,1.88435,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 35,     1,   ACY,       1,0.06466,1.96061,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 36,     1,   ACY,       1,0.05355,2.02527,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 37,     1,   ACY,       1,0.04365,2.07882,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 38,     1,   ACY,       1,0.03507,2.12247,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 39,     1,   ACY,       1,0.02746,2.15754,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 40,     1,   ACY,       1,0.02079,2.18500,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 41,     1,   ACY,       1,0.01515,2.20579,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 42,     1,   ACY,       1,0.01058,2.22094,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 43,     1,   ACY,       1,0.00704,2.23152,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 44,     1,   ACY,       1,0.00446,2.23856,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 45,     1,   ACY,       1,0.00266,2.24302,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 46,     1,   ACY,       1,0.00152,2.24568,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 47,     1,   ACY,       1,0.00077,2.24720,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 48,     1,   ACY,       1,0.00033,2.24797,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 49,     1,   ACY,       1,0.00011,2.24830,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1964, 1964, 50,    99,   ACY,       1,0.00005,2.24841,      STAT,     vital,    GRC_19,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 14,   -99,   ACY,       1,0.00000,0.00000,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 15,     1,   ACY,       1,0.00030,0.00000,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 16,     1,   ACY,       1,0.00329,0.00030,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 17,     1,   ACY,       1,0.01235,0.00359,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 18,     1,   ACY,       1,0.02813,0.01594,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 19,     1,   ACY,       1,0.04974,0.04407,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 20,     1,   ACY,       1,0.07520,0.09381,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 21,     1,   ACY,       1,0.09674,0.16901,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 22,     1,   ACY,       1,0.11320,0.26575,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 23,     1,   ACY,       1,0.12721,0.37895,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 24,     1,   ACY,       1,0.13873,0.50616,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 25,     1,   ACY,       1,0.14491,0.64489,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 26,     1,   ACY,       1,0.14573,0.78980,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 27,     1,   ACY,       1,0.14389,0.93553,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 28,     1,   ACY,       1,0.13992,1.07942,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 29,     1,   ACY,       1,0.13332,1.21934,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 30,     1,   ACY,       1,0.12410,1.35266,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 31,     1,   ACY,       1,0.11279,1.47676,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 32,     1,   ACY,       1,0.09994,1.58955,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 33,     1,   ACY,       1,0.08753,1.68949,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 34,     1,   ACY,       1,0.07591,1.77702,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 35,     1,   ACY,       1,0.06464,1.85293,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 36,     1,   ACY,       1,0.05378,1.91757,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 37,     1,   ACY,       1,0.04409,1.97135,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 38,     1,   ACY,       1,0.03565,2.01544,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 39,     1,   ACY,       1,0.02814,2.05109,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 40,     1,   ACY,       1,0.02150,2.07923,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 41,     1,   ACY,       1,0.01585,2.10073,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 42,     1,   ACY,       1,0.01125,2.11658,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 43,     1,   ACY,       1,0.00762,2.12783,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 44,     1,   ACY,       1,0.00492,2.13545,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 45,     1,   ACY,       1,0.00299,2.14037,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 46,     1,   ACY,       1,0.00172,2.14336,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 47,     1,   ACY,       1,0.00088,2.14508,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 48,     1,   ACY,       1,0.00037,2.14596,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 49,     1,   ACY,       1,0.00012,2.14633,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1963, 1963, 50,    99,   ACY,       1,0.00008,2.14645,      STAT,     vital,    GRC_20,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 14,   -99,   ACY,       1,0.00000,0.00000,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 15,     1,   ACY,       1,0.00022,0.00000,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 16,     1,   ACY,       1,0.00303,0.00022,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 17,     1,   ACY,       1,0.01122,0.00325,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 18,     1,   ACY,       1,0.02549,0.01447,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 19,     1,   ACY,       1,0.04565,0.03996,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 20,     1,   ACY,       1,0.07001,0.08561,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 21,     1,   ACY,       1,0.09154,0.15562,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 22,     1,   ACY,       1,0.10907,0.24716,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 23,     1,   ACY,       1,0.12463,0.35623,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 24,     1,   ACY,       1,0.13796,0.48086,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 25,     1,   ACY,       1,0.14587,0.61882,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 26,     1,   ACY,       1,0.14820,0.76469,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 27,     1,   ACY,       1,0.14751,0.91289,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 28,     1,   ACY,       1,0.14428,1.06040,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 29,     1,   ACY,       1,0.13806,1.20468,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 30,     1,   ACY,       1,0.12889,1.34274,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 31,     1,   ACY,       1,0.11739,1.47163,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 32,     1,   ACY,       1,0.10416,1.58902,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 33,     1,   ACY,       1,0.09130,1.69318,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 34,     1,   ACY,       1,0.07921,1.78448,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 35,     1,   ACY,       1,0.06748,1.86369,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 36,     1,   ACY,       1,0.05621,1.93117,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 37,     1,   ACY,       1,0.04614,1.98738,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 38,     1,   ACY,       1,0.03738,2.03352,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 39,     1,   ACY,       1,0.02958,2.07090,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 40,     1,   ACY,       1,0.02268,2.10048,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 41,     1,   ACY,       1,0.01684,2.12316,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 42,     1,   ACY,       1,0.01206,2.14000,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 43,     1,   ACY,       1,0.00826,2.15206,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 44,     1,   ACY,       1,0.00541,2.16032,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 45,     1,   ACY,       1,0.00331,2.16573,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 46,     1,   ACY,       1,0.00191,2.16904,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 47,     1,   ACY,       1,0.00096,2.17095,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 48,     1,   ACY,       1,0.00039,2.17191,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 49,     1,   ACY,       1,0.00011,2.17230,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1962, 1962, 50,    99,   ACY,       1,0.00007,2.17241,      STAT,     vital,    GRC_21,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 14,   -99,   ACY,       1,0.00000,0.00000,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 15,     1,   ACY,       1,0.00118,0.00000,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 16,     1,   ACY,       1,0.00465,0.00118,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 17,     1,   ACY,       1,0.01224,0.00583,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 18,     1,   ACY,       1,0.02436,0.01807,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 19,     1,   ACY,       1,0.04085,0.04243,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 20,     1,   ACY,       1,0.06090,0.08328,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 21,     1,   ACY,       1,0.08100,0.14418,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 22,     1,   ACY,       1,0.10029,0.22518,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 23,     1,   ACY,       1,0.11844,0.32547,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 24,     1,   ACY,       1,0.13448,0.44391,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 25,     1,   ACY,       1,0.14438,0.57839,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 26,     1,   ACY,       1,0.14782,0.72277,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 27,     1,   ACY,       1,0.14744,0.87059,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 28,     1,   ACY,       1,0.14381,1.01803,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 29,     1,   ACY,       1,0.13680,1.16184,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 30,     1,   ACY,       1,0.12670,1.29864,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 31,     1,   ACY,       1,0.11490,1.42534,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 32,     1,   ACY,       1,0.10210,1.54024,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 33,     1,   ACY,       1,0.09012,1.64234,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 34,     1,   ACY,       1,0.07920,1.73246,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 35,     1,   ACY,       1,0.06862,1.81166,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 36,     1,   ACY,       1,0.05839,1.88028,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 37,     1,   ACY,       1,0.04911,1.93867,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 38,     1,   ACY,       1,0.04083,1.98778,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 39,     1,   ACY,       1,0.03305,2.02861,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 40,     1,   ACY,       1,0.02579,2.06166,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 41,     1,   ACY,       1,0.01952,2.08745,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 42,     1,   ACY,       1,0.01432,2.10697,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 43,     1,   ACY,       1,0.01001,2.12129,      STAT,     vital,    GRC_22,   .,    1
    GRC,     .,    .,     ., 1961, 1961, 44,     1,   ACY,       1,0.00656,2.13130,      STAT,     vital,    GRC_22,   .,    1
